,,
7.5,2,0.10614
15,2,0.065884
22.5,2,0.22357
30,2,0.076359
37.5,2,-0.040735
45,2,-0.17023
52.5,2,-0.16966
60,2,-0.068806
67.5,2,-0.11397
75,2,0.019974
82.5,2,-0.028294
90,2,-0.053952
97.5,2,-0.10941
105,2,-0.075922
112.5,2,-0.024148
120,2,0.13016
127.5,2,0.24207
135,2,0.033564
142.5,2,0.21478
150,2,0.24916
157.5,2,0.36659
165,2,0.33358
172.5,2,0.48283
180,2,0.26654
187.5,2,-0.050484
195,2,0.18675
202.5,2,0.097851
210,2,-0.05643
217.5,2,0.017161
225,2,-0.0060695
232.5,2,-0.11182
240,2,0.13451
247.5,2,0.016485
255,2,-0.17774
262.5,2,-0.14825
270,2,-0.14858
277.5,2,-0.092327
285,2,-0.16557
292.5,2,-0.23609
300,2,-0.22341
307.5,2,-0.065185
315,2,-0.23951
322.5,2,-0.013509
330,2,-0.15347
337.5,2,-0.058689
345,2,0.088298
352.5,2,-0.080018
360,2,0.30768
7.5,4,0.22472
15,4,0.50131
22.5,4,-0.10572
30,4,0.014432
37.5,4,0.036876
45,4,0.13111
52.5,4,-0.17943
60,4,-0.20447
67.5,4,-0.098785
75,4,-0.12842
82.5,4,-0.15689
90,4,-0.28911
97.5,4,-0.25456
105,4,-0.35594
112.5,4,0.030643
120,4,0.12982
127.5,4,0.18685
135,4,0.45907
142.5,4,0.30104
150,4,0.45565
157.5,4,0.28582
165,4,0.23384
172.5,4,0.12037
180,4,0.21512
187.5,4,0.31444
195,4,0.43054
202.5,4,0.18904
210,4,0.19877
217.5,4,0.24358
225,4,-0.034551
232.5,4,0.067491
240,4,0.00061453
247.5,4,-0.041319
255,4,-0.21261
262.5,4,-0.27904
270,4,-0.2287
277.5,4,-0.050459
285,4,-0.3078
292.5,4,0.025143
300,4,0.13674
307.5,4,0.22889
315,4,0.11995
322.5,4,0.2467
330,4,0.48254
337.5,4,0.05835
345,4,0.47839
352.5,4,0.44806
360,4,0.27104
7.5,6,0.48561
15,6,0.62036
22.5,6,0.24407
30,6,0.51795
37.5,6,-0.042735
45,6,-0.0083388
52.5,6,0.068948
60,6,0.25984
67.5,6,0.11468
75,6,0.23467
82.5,6,0.027668
90,6,0.0039194
97.5,6,-0.10776
105,6,0.24694
112.5,6,0.014964
120,6,0.24647
127.5,6,0.62546
135,6,0.67861
142.5,6,0.47389
150,6,0.15019
157.5,6,0.64675
165,6,0.32424
172.5,6,0.5211
180,6,0.22199
187.5,6,0.50458
195,6,0.39612
202.5,6,0.55944
210,6,0.26867
217.5,6,0.25624
225,6,0.14922
232.5,6,-0.12101
240,6,0.21189
247.5,6,0.2764
255,6,0.21256
262.5,6,0.12439
270,6,-0.43518
277.5,6,-0.085648
285,6,0.025313
292.5,6,0.23948
300,6,0.0039239
307.5,6,0.072418
315,6,0.25854
322.5,6,0.34523
330,6,0.19867
337.5,6,0.48908
345,6,0.60822
352.5,6,0.72173
360,6,0.52677
7.5,8,0.49845
15,8,0.25377
22.5,8,0.48928
30,8,0.57742
37.5,8,0.72273
45,8,0.83855
52.5,8,0.45965
60,8,0.6804
67.5,8,0.90102
75,8,0.91169
82.5,8,0.40492
90,8,0.47256
97.5,8,0.42798
105,8,0.15348
112.5,8,0.56782
120,8,0.79772
127.5,8,0.59233
135,8,0.92906
142.5,8,0.96689
150,8,0.96658
157.5,8,0.69447
165,8,0.4921
172.5,8,0.32906
180,8,0.23352
187.5,8,0.10407
195,8,0.38235
202.5,8,0.26898
210,8,-0.1234
217.5,8,0.4022
225,8,0.45099
232.5,8,0.039993
240,8,-0.17183
247.5,8,-0.069957
255,8,0.10568
262.5,8,-0.23589
270,8,-0.43013
277.5,8,-0.20067
285,8,0.088765
292.5,8,0.43044
300,8,0.39832
307.5,8,0.32076
315,8,0.85114
322.5,8,0.74657
330,8,0.56778
337.5,8,0.60209
345,8,0.79897
352.5,8,0.81211
360,8,0.82113
7.5,10,0.46132
15,10,-0.20032
22.5,10,0.98501
30,10,0.26705
37.5,10,0.1711
45,10,0.30487
52.5,10,0.59378
60,10,0.34629
67.5,10,0.58747
75,10,0.48594
82.5,10,0.5273
90,10,0.42158
97.5,10,0.23909
105,10,0.66816
112.5,10,0.59682
120,10,1.0788
127.5,10,1.1531
135,10,1.0364
142.5,10,1.1707
150,10,1.0503
157.5,10,1.1449
165,10,0.62936
172.5,10,0.21138
180,10,0.059554
187.5,10,0.44987
195,10,-0.23029
202.5,10,0.3065
210,10,0.065448
217.5,10,-0.42718
225,10,0.41854
232.5,10,0.14862
240,10,-0.077532
247.5,10,-0.18902
255,10,0.077432
262.5,10,-0.57713
270,10,-0.8273
277.5,10,-0.72654
285,10,-0.07216
292.5,10,-0.46087
300,10,0.24323
307.5,10,0.94692
315,10,1.1075
322.5,10,0.45137
330,10,0.54113
337.5,10,1.1133
345,10,0.92076
352.5,10,1.198
360,10,0.61833
