,,
7.5,2,8.482
15,2,9.5214
22.5,2,1.1353
30,2,6.6284
37.5,2,11.966
45,2,2.4813
52.5,2,7.6376
60,2,-1.909
67.5,2,0.81423
75,2,3.1837
82.5,2,8.1609
90,2,1.6622
97.5,2,8.7424
105,2,2.3324
112.5,2,12.149
120,2,10.731
127.5,2,6.2284
135,2,3.2353
142.5,2,4.6005
150,2,3.0866
157.5,2,2.4235
165,2,0.073643
172.5,2,1.8671
180,2,-4.6891
187.5,2,8.5071
195,2,-9.4046
202.5,2,4.7492
210,2,4.9002
217.5,2,-3.6803
225,2,0.72859
232.5,2,-2.4706
240,2,-0.31311
247.5,2,-6.6652
255,2,-1.9437
262.5,2,2.4672
270,2,1.2982
277.5,2,11.45
285,2,3.1576
292.5,2,-1.475
300,2,11.06
307.5,2,7.8087
315,2,-0.72557
322.5,2,7.3428
330,2,3.0058
337.5,2,6.4502
345,2,8.9548
352.5,2,5.4727
360,2,13.029
7.5,4,6.4247
15,4,-1.151
22.5,4,-1.2565
30,4,-1.0972
37.5,4,-1.696
45,4,0.58681
52.5,4,0.40806
60,4,-5.0198
67.5,4,-4.3236
75,4,-1.1992
82.5,4,-0.40225
90,4,1.066
97.5,4,3.9912
105,4,8.3016
112.5,4,5.3365
120,4,5.576
127.5,4,3.7358
135,4,5.4598
142.5,4,4.9728
150,4,-2.4864
157.5,4,-5.4627
165,4,-0.58734
172.5,4,0.060478
180,4,2.6208
187.5,4,-1.9425
195,4,-0.44066
202.5,4,5.0349
210,4,4.7277
217.5,4,3.2438
225,4,-0.14624
232.5,4,-3.4123
240,4,6.1795
247.5,4,-0.9068
255,4,-5.5983
262.5,4,-6.0329
270,4,3.3383
277.5,4,6.2849
285,4,8.2213
292.5,4,8.1466
300,4,10.295
307.5,4,7.5911
315,4,7.26
322.5,4,6.1733
330,4,4.7527
337.5,4,-1.0713
345,4,-3.8922
352.5,4,0.98459
360,4,9.5271
7.5,6,7.5398
15,6,2.0193
22.5,6,4.1133
30,6,0.46059
37.5,6,1.3122
45,6,-0.48513
52.5,6,2.5974
60,6,-2.3143
67.5,6,1.3444
75,6,-0.98839
82.5,6,0.64248
90,6,0.20304
97.5,6,6.7884
105,6,8.1374
112.5,6,7.8992
120,6,5.8151
127.5,6,8.5012
135,6,3.749
142.5,6,-1.4659
150,6,1.6351
157.5,6,-0.49923
165,6,-0.70212
172.5,6,-0.32388
180,6,-0.93361
187.5,6,-0.90538
195,6,0.10882
202.5,6,6.07
210,6,2.0839
217.5,6,-1.9048
225,6,0.1537
232.5,6,0.031373
240,6,-2.5974
247.5,6,-4.0662
255,6,-3.2171
262.5,6,-2.349
270,6,1.0008
277.5,6,8.407
285,6,3.1621
292.5,6,4.8355
300,6,4.9187
307.5,6,8.2764
315,6,3.921
322.5,6,-0.46863
330,6,-0.11645
337.5,6,-1.2848
345,6,1.1111
352.5,6,0.80805
360,6,3.7305
7.5,8,6.9194
15,8,2.2826
22.5,8,0.81732
30,8,1.3381
37.5,8,5.25
45,8,-0.33407
52.5,8,3.2828
60,8,3.5591
67.5,8,4.1778
75,8,6.1781
82.5,8,2.0973
90,8,4.7239
97.5,8,10.468
105,8,9.432
112.5,8,12.14
120,8,8.6517
127.5,8,6.7146
135,8,4.2818
142.5,8,2.356
150,8,-0.28363
157.5,8,-1.1998
165,8,-2.1384
172.5,8,-4.1803
180,8,-1.8628
187.5,8,4.0734
195,8,-1.147
202.5,8,1.5588
210,8,1.478
217.5,8,0.72311
225,8,-1.4127
232.5,8,-2.8631
240,8,-5.9613
247.5,8,-6.8177
255,8,-0.61375
262.5,8,-1.0716
270,8,2.0909
277.5,8,4.381
285,8,7.2915
292.5,8,2.6423
300,8,4.1924
307.5,8,11.392
315,8,3.8185
322.5,8,-2.1646
330,8,3.3288
337.5,8,4.2863
345,8,1.7969
352.5,8,1.354
360,8,-2.5736
7.5,10,3.2009
15,10,2.5165
22.5,10,2.368
30,10,4.0698
37.5,10,4.7977
45,10,2.4943
52.5,10,-2.8261
60,10,7.0373
67.5,10,3.9952
75,10,0.16974
82.5,10,-0.20978
90,10,5.4152
97.5,10,3.0081
105,10,9.0563
112.5,10,5.5475
120,10,4.9028
127.5,10,1.3684
135,10,8.9871
142.5,10,0.67279
150,10,-0.44845
157.5,10,0.99785
165,10,-1.9019
172.5,10,-1.5624
180,10,-1.3086
187.5,10,0.37047
195,10,1.6318
202.5,10,1.2787
210,10,-0.86489
217.5,10,2.1039
225,10,-4.122
232.5,10,1.6734
240,10,-1.9415
247.5,10,2.7872
255,10,-3.0744
262.5,10,-1.4047
270,10,5.0544
277.5,10,1.9231
285,10,7.5476
292.5,10,5.6551
300,10,3.2151
307.5,10,3.5825
315,10,3.9323
322.5,10,2.0051
330,10,4.0162
337.5,10,2.4604
345,10,-0.30629
352.5,10,-1.068
360,10,-0.28073
