,,
1.875,2,1.1628
3.75,2,0.028979
5.625,2,-1.1049
7.5,2,-2.2387
9.375,2,-2.3085
11.25,2,-2.3783
13.125,2,-2.4481
15,2,-2.5179
16.875,2,-2.2589
18.75,2,-2
20.625,2,-1.741
22.5,2,-1.482
24.375,2,-2.565
26.25,2,-3.6479
28.125,2,-4.7308
30,2,-5.8138
31.875,2,-6.5226
33.75,2,-7.2314
35.625,2,-7.9402
37.5,2,-8.649
39.375,2,-8.5405
41.25,2,-8.4319
43.125,2,-8.3233
45,2,-8.2148
46.875,2,-6.6006
48.75,2,-4.9865
50.625,2,-3.3723
52.5,2,-1.7582
54.375,2,-0.52163
56.25,2,0.71491
58.125,2,1.9515
60,2,3.188
61.875,2,2.2671
63.75,2,1.3462
65.625,2,0.4253
67.5,2,-0.4956
69.375,2,-0.68255
71.25,2,-0.8695
73.125,2,-1.0564
75,2,-1.2434
76.875,2,-0.89455
78.75,2,-0.5457
80.625,2,-0.19686
82.5,2,0.15199
84.375,2,-0.14371
86.25,2,-0.4394
88.125,2,-0.7351
90,2,-1.0308
91.875,2,-1.0081
93.75,2,-0.98543
95.625,2,-0.96275
97.5,2,-0.94007
99.375,2,-2.1787
101.25,2,-3.4172
103.12,2,-4.6558
105,2,-5.8944
106.88,2,-5.9288
108.75,2,-5.9632
110.62,2,-5.9976
112.5,2,-6.0321
114.38,2,-6.8466
116.25,2,-7.6612
118.12,2,-8.4758
120,2,-9.2904
121.88,2,-7.6814
123.75,2,-6.0723
125.62,2,-4.4633
127.5,2,-2.8543
129.38,2,-1.7926
131.25,2,-0.73097
133.12,2,0.33068
135,2,1.3923
136.88,2,0.27327
138.75,2,-0.84579
140.62,2,-1.9649
142.5,2,-3.0839
144.38,2,-1.9028
146.25,2,-0.72174
148.12,2,0.45934
150,2,1.6404
151.88,2,2.2401
153.75,2,2.8399
155.62,2,3.4396
157.5,2,4.0393
159.38,2,3.1236
161.25,2,2.2079
163.12,2,1.2922
165,2,0.37647
166.88,2,0.18733
168.75,2,-0.0018108
170.62,2,-0.19095
172.5,2,-0.38009
174.38,2,-0.78999
176.25,2,-1.1999
178.12,2,-1.6098
180,2,-2.0197
181.88,2,-2.7459
183.75,2,-3.4722
185.62,2,-4.1985
187.5,2,-4.9248
189.38,2,-5.7619
191.25,2,-6.5991
193.12,2,-7.4362
195,2,-8.2734
196.88,2,-8.7885
198.75,2,-9.3037
200.62,2,-9.8189
202.5,2,-10.334
204.38,2,-10.215
206.25,2,-10.096
