,,
7.5,2,2.9631
15,2,-1.7812
22.5,2,0.083299
30,2,-1.1982
37.5,2,-6.6994
45,2,-5.4402
52.5,2,-4.6282
60,2,-3.3526
67.5,2,-1.6011
75,2,-4.3215
82.5,2,-5.7764
90,2,-3.1342
97.5,2,-1.6185
105,2,-1.3126
112.5,2,-0.87397
120,2,-2.5205
127.5,2,-1.3809
135,2,0.34147
142.5,2,2.6299
150,2,1.2386
157.5,2,1.5121
165,2,2.0762
172.5,2,4.5662
180,2,2.6871
187.5,2,0.16517
195,2,-1.9974
202.5,2,-3.661
210,2,-5.1491
217.5,2,-6.3267
225,2,-5.4157
232.5,2,-6.5561
240,2,-4.6562
247.5,2,-5.418
255,2,-3.6329
262.5,2,-2.347
270,2,-0.51958
277.5,2,1.3224
285,2,4.8452
292.5,2,5.4877
300,2,7.3416
307.5,2,8.4713
315,2,8.6529
322.5,2,6.6925
330,2,9.8756
337.5,2,7.6925
345,2,6.522
352.5,2,5.7227
360,2,2.1157
7.5,4,0.14844
15,4,-0.091783
22.5,4,0.29866
30,4,-0.36724
37.5,4,-3.3644
45,4,-2.1505
52.5,4,-1.6508
60,4,0.27467
67.5,4,-0.45037
75,4,-2.1106
82.5,4,-1.6065
90,4,-1.2034
97.5,4,-0.81346
105,4,-0.161
112.5,4,-1.1862
120,4,0.40455
127.5,4,0.11079
135,4,0.15269
142.5,4,-2.0155
150,4,0.76935
157.5,4,-0.28753
165,4,2.0942
172.5,4,2.2827
180,4,1.591
187.5,4,1.032
195,4,-3.6441
202.5,4,-2.7887
210,4,-2.8655
217.5,4,-3.1855
225,4,-1.6113
232.5,4,-1.4329
240,4,-1.1134
247.5,4,-0.039006
255,4,-0.51729
262.5,4,-1.4674
270,4,-0.81059
277.5,4,-1.2367
285,4,2.7104
292.5,4,2.2304
300,4,3.5539
307.5,4,5.9211
315,4,6.9102
322.5,4,5.5502
330,4,5.9516
337.5,4,4.5302
345,4,5.9361
352.5,4,4.093
360,4,1.9987
7.5,6,-0.62278
15,6,-0.40749
22.5,6,0.0004307
30,6,0.57292
37.5,6,-0.50699
45,6,0.57498
52.5,6,0.0070852
60,6,1.2194
67.5,6,-0.81933
75,6,0.010803
82.5,6,-1.3739
90,6,-0.22325
97.5,6,-0.15367
105,6,-2.1658
112.5,6,-1.3406
120,6,-2.0847
127.5,6,-3.4508
135,6,-0.93175
142.5,6,-0.61005
150,6,1.3596
157.5,6,0.73067
165,6,0.60576
172.5,6,3.2515
180,6,0.71707
187.5,6,-2.007
195,6,-2.9736
202.5,6,-2.3132
210,6,-2.0466
217.5,6,-1.0667
225,6,1.4008
232.5,6,1.272
240,6,1.2046
247.5,6,0.047892
255,6,-1.2143
262.5,6,0.44777
270,6,-1.7805
277.5,6,-1.6407
285,6,0.40018
292.5,6,1.1109
300,6,0.79854
307.5,6,3.0043
315,6,5.542
322.5,6,2.6266
330,6,4.518
337.5,6,2.6027
345,6,3.3547
352.5,6,3.1965
360,6,1.3159
7.5,8,-0.078581
15,8,0.47323
22.5,8,0.78922
30,8,0.059394
37.5,8,1.8457
45,8,0.5247
52.5,8,0.64208
60,8,2.0102
67.5,8,0.48519
75,8,0.17988
82.5,8,-0.44806
90,8,-1.63
97.5,8,0.56326
105,8,-1.1985
112.5,8,-1.464
120,8,-2.2027
127.5,8,-1.401
135,8,0.049704
142.5,8,-0.2057
150,8,0.79838
157.5,8,1.0431
165,8,0.95407
172.5,8,1.881
180,8,0.48179
187.5,8,-2.3004
195,8,-2.553
202.5,8,-2.6917
210,8,-1.4588
217.5,8,-1.8065
225,8,0.10351
232.5,8,-0.70582
240,8,1.2137
247.5,8,2.7321
255,8,-2.042
262.5,8,0.33482
270,8,-0.32248
277.5,8,-0.48459
285,8,-0.18855
292.5,8,-2.2365
300,8,-0.64857
307.5,8,0.54961
315,8,1.5505
322.5,8,1.0866
330,8,1.4411
337.5,8,1.1962
345,8,1.6758
352.5,8,2.3326
360,8,1.1893
7.5,10,-1.056
15,10,1.6221
22.5,10,1.5978
30,10,0.63343
37.5,10,1.3393
45,10,1.8072
52.5,10,-0.24081
60,10,0.55658
67.5,10,0.63908
75,10,-1.1436
82.5,10,-1.5546
90,10,-0.81638
97.5,10,-1.2409
105,10,0.31735
112.5,10,-1.1335
120,10,-2.2675
127.5,10,-0.55023
135,10,-0.21289
142.5,10,-0.70718
150,10,0.7139
157.5,10,1.325
165,10,1.4787
172.5,10,2.1648
180,10,0.035778
187.5,10,-2.849
195,10,-2.9279
202.5,10,-1.4811
210,10,-1.1288
217.5,10,-2.7135
225,10,0.9518
232.5,10,-0.022641
240,10,1.4663
247.5,10,1.9285
255,10,0.42326
262.5,10,0.72362
270,10,-1.1092
277.5,10,-1.8296
285,10,-0.74946
292.5,10,0.3995
300,10,-0.056759
307.5,10,-1.7138
315,10,0.56747
322.5,10,1.2877
330,10,-0.081447
337.5,10,2.6118
345,10,1.1988
352.5,10,1.4702
360,10,1.2672
