,,
7.5,2,3.3729
15,2,7.2449
22.5,2,5.7143
30,2,11.436
37.5,2,6.6555
45,2,2.8862
52.5,2,4.2841
60,2,0.89872
67.5,2,3.918
75,2,-0.84106
82.5,2,-1.6171
90,2,-2.5115
97.5,2,-0.50644
105,2,1.2659
112.5,2,0.59743
120,2,-5.2702
127.5,2,-5.3246
135,2,-3.1364
142.5,2,-6.2159
150,2,-1.4128
157.5,2,-5.0784
165,2,-5.8157
172.5,2,-5.3154
180,2,-2.0265
187.5,2,-4.9356
195,2,-8.1932
202.5,2,-9.0728
210,2,-1.1162
217.5,2,-9.7245
225,2,-4.7706
232.5,2,-5.689
240,2,-2.004
247.5,2,-3.0675
255,2,-8.6805
262.5,2,0.68079
270,2,3.2763
277.5,2,5.0147
285,2,0.75994
292.5,2,-0.74968
300,2,1.4663
307.5,2,-4.7465
315,2,-1.5517
322.5,2,9.2267
330,2,10.303
337.5,2,11.202
345,2,4.0045
352.5,2,5.5414
360,2,5.1327
7.5,4,1.91
15,4,2.2078
22.5,4,1.709
30,4,5.0555
37.5,4,5.9431
45,4,4.4322
52.5,4,3.787
60,4,0.73876
67.5,4,-1.0428
75,4,-0.56419
82.5,4,-0.13859
90,4,1.5489
97.5,4,2.6018
105,4,1.1063
112.5,4,-1.1314
120,4,-0.52892
127.5,4,-3.5633
135,4,-3.8266
142.5,4,-4.8674
150,4,-4.2027
157.5,4,-7.3125
165,4,-3.542
172.5,4,0.97301
180,4,-4.4943
187.5,4,-6.8863
195,4,-4.4718
202.5,4,-3.4738
210,4,-3.7866
217.5,4,-5.6736
225,4,-5.4227
232.5,4,-2.0533
240,4,-5.3834
247.5,4,-1.9479
255,4,-5.1157
262.5,4,-7.6143
270,4,-3.8855
277.5,4,0.473
285,4,4.5641
292.5,4,2.5829
300,4,2.4491
307.5,4,-1.7799
315,4,-0.41697
322.5,4,-4.1259
330,4,5.4944
337.5,4,9.01
345,4,3.4147
352.5,4,4.6309
360,4,3.1848
7.5,6,1.6324
15,6,7.6008
22.5,6,2.4547
30,6,2.7296
37.5,6,1.409
45,6,1.3383
52.5,6,3.0307
60,6,0.97488
67.5,6,1.137
75,6,2.9182
82.5,6,1.8467
90,6,2.0569
97.5,6,3.5281
105,6,3.0268
112.5,6,0.19654
120,6,-0.8403
127.5,6,1.0947
135,6,-3.2536
142.5,6,-4.4547
150,6,-1.7813
157.5,6,-3.0867
165,6,-2.7892
172.5,6,-2.855
180,6,-5.7481
187.5,6,-13.115
195,6,-1.4859
202.5,6,-5.2727
210,6,-2.3126
217.5,6,-3.4106
225,6,-4.4486
232.5,6,-2.7088
240,6,-6.9999
247.5,6,0.34815
255,6,-2.3373
262.5,6,-6.2249
270,6,-2.8349
277.5,6,4.9139
285,6,4.2004
292.5,6,0.91403
300,6,-1.1908
307.5,6,7.8678
315,6,4.2984
322.5,6,0.85285
330,6,2.5341
337.5,6,1.8581
345,6,0.87088
352.5,6,2.8911
360,6,0.059965
7.5,8,-1.9068
15,8,4.7267
22.5,8,2.1653
30,8,-2.9003
37.5,8,1.8367
45,8,1.2451
52.5,8,2.4061
60,8,-3.5828
67.5,8,-1.2272
75,8,-0.2136
82.5,8,-2.0995
90,8,1.6203
97.5,8,4.5484
105,8,0.11914
112.5,8,0.29263
120,8,2.6071
127.5,8,1.3208
135,8,-5.2752
142.5,8,-4.1775
150,8,-6.5346
157.5,8,-4.546
165,8,-4.2812
172.5,8,-3.7712
180,8,-8.7571
187.5,8,-5.5418
195,8,-5.3274
202.5,8,-6.9149
210,8,-3.5876
217.5,8,-4.7599
225,8,-2.7201
232.5,8,-5.0715
240,8,-3.3299
247.5,8,-2.6634
255,8,-0.39704
262.5,8,-7.7853
270,8,-1.4784
277.5,8,2.2068
285,8,3.1196
292.5,8,-2.2679
300,8,0.64367
307.5,8,0.97896
315,8,0.93809
322.5,8,3.1081
330,8,1.5991
337.5,8,6.5286
345,8,6.0337
352.5,8,3.9571
360,8,1.8642
7.5,10,3.1344
15,10,0.46455
22.5,10,-0.93809
30,10,3.171
37.5,10,-0.62683
45,10,3.197
52.5,10,1.2058
60,10,2.6019
67.5,10,2.4952
75,10,-0.51121
82.5,10,-3.1712
90,10,-1.5075
97.5,10,5.2589
105,10,0.095686
112.5,10,0.25817
120,10,-2.7873
127.5,10,-3.9364
135,10,-1.4433
142.5,10,-5.868
150,10,-4.9788
157.5,10,-4.3944
165,10,-5.2793
172.5,10,-2.0738
180,10,-5.1285
187.5,10,-1.5395
195,10,-3.3148
202.5,10,-3.1251
210,10,-4.0576
217.5,10,-3.3898
225,10,-3.8306
232.5,10,-7.2682
240,10,-4.3055
247.5,10,-7.7054
255,10,-5.2304
262.5,10,-6.3671
270,10,-2.3453
277.5,10,-4.3376
285,10,1.4495
292.5,10,2.5068
300,10,-0.29275
307.5,10,-0.059639
315,10,3.1345
322.5,10,-0.58741
330,10,2.253
337.5,10,2.9384
345,10,6.3955
352.5,10,6.766
360,10,2.8858
